x,y,heading,curvature,signed_curvature,dist_origin,p2p_distance,direction
-259.1683211494481,1131.1059617858491,162.71660298082526,0.0019994724439082816,0.0019994724439082816,72,0.49999998840297449,1
-259.01929520921067,1130.6286870891552,162.57352325948307,0.0079894869540840328,0.0079894869540840328,72.5,0.49999986696792609,1
-258.86836400607342,1130.1520120003004,162.25883453296109,0.013923838966158411,0.013923838966158411,73,0.49999936841478043,1
-258.71464660578681,1129.6762279971522,161.96759287345381,0.0064086662280156944,0.0064086662280156944,73.5,0.49999945680229735,1
-258.55940525564642,1129.200938525679,161.89163822914765,0.001105941632056309,-0.001105941632056309,74,0.49999995848664502,1
-258.40432494119358,1128.7255965102786,161.99094813910187,0.0055849150276630491,-0.0055849150276630491,74.5,0.49999993553573097,1
-258.25057261652637,1128.2498235466826,162.2113316557946,0.0098007535581635333,-0.0098007535581635333,75,0.49999969022939617,1
-258.09877954321809,1127.7734217994439,162.39999736991385,0.0019853598251401432,-0.0019853598251401432,75.5,0.49999976187640033,1
-257.94745858318379,1127.2968696813009,162.32250521365688,0.0073953489296282524,0.0073953489296282524,76,0.49999995425227001,1
-257.79467723605916,1126.8207840378468,162.0998351633221,0.0069570952539935345,0.0069570952539935345,76.5,0.49999967993221722,1
-257.64024147907713,1126.3452323423455,161.92625467520776,0.0051611389961336062,0.0051611389961336062,77,0.49999981812872091,1
-257.48457976938505,1125.8700804423688,161.80444528120665,0.0033385799507920201,0.0033385799507920201,77.5,0.49999989591572763,1
-257.32812509329739,1125.3951889774878,161.73497957563353,0.0015110412168030118,0.0015110412168030118,78,0.49999996908652733,1
-257.1713067584609,1124.9204174459232,161.71295631919952,0.00063245994206886621,0.00063245994206886621,78.5,0.49999999732504313,1
-257.01431124600043,1124.4457044763617,161.68340510990052,0.0014306065202418982,0.0014306065202418982,79,0.49999999440267157,1
-256.85697621324329,1123.9711039390929,161.63098836476422,0.0022287777285854085,0.0022287777285854085,79.5,0.49999998250849753,1
-256.69921559101243,1123.4966446910764,161.59731427812147,0.00020558855954002701,-0.00020558855954002701,80,0.49999999195504957,1
-256.54150389008493,1123.0221691856052,161.6432966096271,0.0030045517739289932,-0.0030045517739289932,80.5,0.49999998590161565,1
-256.38446193340815,1122.5474716426347,161.73364305638677,8.2806665879875795e-05,-8.2806665879875795e-05,81,0.49999993345908583,1
-256.2273473218724,1122.0727982220335,161.58864286152658,0.010206021270205885,0.010206021270205885,81.5,0.49999985738327152,1
-256.06781290911675,1121.5989337530275,161.14963841174193,0.019282961588508767,0.019282961588508767,82,0.4999987638381021,1
-255.90465301062142,1121.1263047073039,160.84019189349604,0.0023209968769393216,0.0023209968769393216,82.5,0.49999936733818945,1
-255.74094457538115,1120.6538649485269,161.01664311741729,0.014639981505369796,-0.014639981505369796,83,0.49999977744203694,1
-255.58014092364502,1120.1804295494187,161.42079836736048,0.0086267243288725096,-0.0086267243288725096,83.5,0.49999889153919796,1
-255.42136898335121,1119.7063078075564,161.49146856654119,0.0036928768964751544,0.0036928768964751544,84,0.49999995513118994,1
-255.26194651704725,1119.2324045684429,161.32633077533171,0.0042578103900081888,0.0042578103900081888,84.5,0.49999980280466438,1
-255.10153427445491,1118.7588352594407,161.2699438710859,0.00032126910935253891,-0.00032126910935253891,85,0.49999997800231311,1
-254.94118234287106,1118.2852455318762,161.33014857199001,0.0023031896649956768,-0.0023031896649956768,85.5,0.49999997201734259,1
-254.78131718251984,1117.8114912478957,161.366861237964,0.00025984029942413583,-0.00025984029942413583,86,0.49999999108399384,1
-254.62151762635006,1117.3377148246252,161.34898954432464,0.00104181685762355,0.00104181685762355,86.5,0.49999999739901563,1
-254.46149077690507,1116.8640151291131,161.31842595406715,0.0010919252783571783,0.0010919252783571783,87,0.4999999940715415,1
-254.30120404532715,1116.390403308279,161.28444949981684,0.0017278309488797051,0.0017278309488797051,87.5,0.49999999315371563,1
-254.14046442684045,1115.9169450442832,161.1986255104263,0.0042637950403437621,0.0042637950403437621,88,0.49999995269714648,1
-253.97871685638833,1115.4438302960655,161.04322940668027,0.0049922188932588511,0.0049922188932588511,88.5,0.4999998415283004,1
-253.81619902695292,1114.9709794404059,161.08184079346745,0.0076879297913904059,-0.0076879297913904059,89,0.49999997658236156,1
-253.65550039074762,1114.4975083121149,161.48373239668973,0.020276973318879076,-0.020276973318879076,89.5,0.49999896100237839,1
-253.49845338016348,1114.0228131691242,161.82361635106901,0.0034517610335362049,-0.0034517610335362049,90,0.49999924231174425,1
-253.3422257222627,1113.5478471006481,161.68152179262273,0.013371951152435996,0.013371951152435996,90.5,0.49999984729676439,1
-253.18389217522429,1113.073579060185,161.46810053773441,0.00025920327865090899,-0.00025920327865090899,91,0.49999968632240321,1
-253.02562037903996,1112.5992904536868,161.69797391811528,0.015789119978975197,-0.015789119978975197,91.5,0.49999964372133537,1
-252.87049658885411,1112.1239638260736,162.13124539663067,0.012593925885565,-0.012593925885565,92,0.49999879319829232,1
-252.71836797861127,1111.6476694142432,162.41661346335357,0.0073288285583912724,-0.0073288285583912724,92.5,0.49999948079501033,1
-252.56800533412746,1111.1708141528941,162.56556917704097,0.0041038550663796856,-0.0041038550663796856,93,0.4999998651324648,1
-252.41864285035896,1110.6936445990707,162.66695660552529,0.0029741726027768265,-0.0029741726027768265,93.5,0.49999993465350118,1
-252.26999677054673,1110.2162513558051,162.74745957088891,0.0056827614373758349,-0.0056827614373758349,94,0.49999996575921613,1
-252.1230704052002,1109.7383271449644,163.1573215574042,0.02293429772497043,-0.02293429772497043,94.5,0.49999890814043996,1
-251.98163558618776,1109.2587534007046,164.06090063654193,0.038950966093342657,-0.038950966093342657,95,0.49999478418526139,1
-251.84862007025993,1108.7767774236313,165.03497695292083,0.029047745956025568,-0.029047745956025568,95.5,0.4999939699169122,1
-251.72261766407166,1108.2929175657828,165.72517290508102,0.019139092913571982,-0.019139092913571982,96,0.49999696839324004,1
-251.60339816351961,1107.8073488251353,166.94877738491027,0.070609660805021165,-0.070609660805021165,96.5,0.49999029111163856,1
-251.50140316758439,1107.3179144331107,169.77573137642702,0.12663584077190662,-0.12663584077190662,97,0.49994900069136555,1
